Source Sheet,Source Row,Import Key,Category,Brand,Collection / Series,Product Number / SKU,Product Name,Size,Finish / Variant,Unit,Physical Stock (Boxes),Loose Stock (Pieces),Blocked Stock (Boxes),Confirmed Stock (Boxes),Delivered Stock (Boxes),Damaged Stock (Boxes),In Transit Stock (Boxes),Reorder Level (Boxes),Available to Block (Boxes),Stock Status,Warehouse,Blocked By,Block Approved By,S3 Image Key,Image URL,Website Visible,Active,Remarks,Unnamed: 29,Sanitaryware / bathroom
MOTTO 800x24003000,61,MOTTO-800X24003000-0061,Tiles,,SINTERED/KITCHSTONE SERIES,,SAGA WHITE-G,800x3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,11,MOTTO-800X24003000-0011,Tiles,,SINTERED/KITCHSTONE SERIES,,SAINT LAURENT - GLOSSY,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,24,MOTTO-800X24003000-0024,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP BEIGE - GLOSY,800x2400,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,23,MOTTO-800X24003000-0023,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP BEIGE - MATT,800x2400,,Box,21.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,25,MOTTO-800X24003000-0025,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP BLACK- MATT,800x2400,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,26,MOTTO-800X24003000-0026,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP GREY - GLOSSY,800x2400,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,27,MOTTO-800X24003000-0027,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP GREY - MATT,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,22,MOTTO-800X24003000-0022,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,28,MOTTO-800X24003000-0028,Tiles,,SINTERED/KITCHSTONE SERIES,,SNP VERDE - GLOSSY,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,39,MOTTO-800X24003000-0039,Tiles,,SINTERED/KITCHSTONE SERIES,,STRONG STONE SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,41,MOTTO-800X24003000-0041,Tiles,,SINTERED/KITCHSTONE SERIES,,STRONGST NOTELLA MATT,800x2400,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,40,MOTTO-800X24003000-0040,Tiles,,SINTERED/KITCHSTONE SERIES,,STRONGST SAPPHIRE,800x2400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,44,MOTTO-800X24003000-0044,Tiles,,SINTERED/KITCHSTONE SERIES,,VOXEL BARLY G,800x2400,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,43,MOTTO-800X24003000-0043,Tiles,,SINTERED/KITCHSTONE SERIES,,VOXEL SERIES,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 800x24003000,20,MOTTO-800X24003000-0020,Tiles,,SINTERED/KITCHSTONE SERIES,,ZED BLACK - G,800x2400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,14,ROCK-800X24003000-0014,Tiles,,SPECKLE SERIES,,ROCK 800X3000,800X3000,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,15,ROCK-800X24003000-0015,Tiles,,SPECKLE SERIES,,ROYAL QUARTZ - G (Royal Quartz),800X3000,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,12,ROCK-800X24003000-0012,Tiles,,SPECKLE SERIES,,SAGA BIANCO - G (Speckle cream),800x2400,,Box,34.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,17,ROCK-800X24003000-0017,Tiles,,SPECKLE SERIES,,SAGA BIANCO - G (Speckle cream),800X3000,,Box,12.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,11,ROCK-800X24003000-0011,Tiles,,SPECKLE SERIES,,SAGA WHITE - G (Speckle Snow),800x2400,,Box,25.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ROCK 800X24003000,16,ROCK-800X24003000-0016,Tiles,,SPECKLE SERIES,,SAGA WHITE - G (Speckle Snow),800X3000,,Box,12.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,14,ANGEL-0014,Tiles,,STAR CO,,8X8 T BLUE GLOSSY,12x18,,Box,75.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,28,VENTO-0028,Tiles,,VENTO-NEW DEPOT,,12X12 8097 F,12X12,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,6,VENTO-0006,Tiles,,VENTO-NEW DEPOT,,12X18 1690 D,12X18,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,5,VENTO-0005,Tiles,,VENTO-NEW DEPOT,,12X18 1690 HL,12X18,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,4,VENTO-0004,Tiles,,VENTO-NEW DEPOT,,12X18 1690 L,12X18,,Box,3.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,8,VENTO-0008,Tiles,,VENTO-NEW DEPOT,,12X18 1767 L,12X18,,Box,3.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,30,VENTO-0030,Tiles,,VENTO-NEW DEPOT,,30,12X12,,Box,30.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,17,VENTO-0017,Tiles,,VENTO-NEW DEPOT,,8X24 8060 L,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,15,VENTO-0015,Tiles,,VENTO-NEW DEPOT,,8X24 8028 D,12X18,,Box,6.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,14,VENTO-0014,Tiles,,VENTO-NEW DEPOT,,8X24 8028 L,12X18,,Box,2.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,18,VENTO-0018,Tiles,,VENTO-NEW DEPOT,,8X24 8060 D,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,21,VENTO-0021,Tiles,,VENTO-NEW DEPOT,,8X24 8073 D,12X18,,Box,2.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,12,VENTO-0012,Tiles,,VENTO-NEW DEPOT,,8X24 8220 HL-1,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,11,VENTO-0011,Tiles,,VENTO-NEW DEPOT,,8X24 8220 L,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,10,VENTO-0010,Tiles,,VENTO-NEW DEPOT,,8X24 8233 HL,12X18,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,20,VENTO-0020,Tiles,,VENTO-NEW DEPOT,,8X24 8073 L,12X18,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,24,VENTO-0024,Tiles,,VENTO-NEW DEPOT,,8X24 8091 D,12X18,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,23,VENTO-0023,Tiles,,VENTO-NEW DEPOT,,8X24 8091 L,12X18,,Box,3.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,27,VENTO-0027,Tiles,,VENTO-NEW DEPOT,,8X24 8097 D,12X18,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
VENTO,26,VENTO-0026,Tiles,,VENTO-NEW DEPOT,,8X24 8097 L,12X18,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,54,KAJARIA-0054,Tiles,Kajaria,,,2 X 2 - 4 PC - 15.5,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,62,KAJARIA-0062,Tiles,Kajaria,,,200 X 1200 - 4 pc - 10.38,200X1200,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,17,KAJARIA-0017,Tiles,Kajaria,,,4 X 2 - 2 pc - 15.5,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,67,KAJARIA-0067,Tiles,Kajaria,,,792,200X1200,,Box,792.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,4,KAJARIA-0004,Tiles,Kajaria,,,ALPINE EMRALD - HG Special,,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,32,KAJARIA-0032,Tiles,Kajaria,,,ALPS BIANCA - G,,,Box,47.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,35,KAJARIA-0035,Tiles,Kajaria,,,AMBLER BIANCA - G,,,Box,57.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,65,KAJARIA-0065,Tiles,Kajaria,,,AMERICAN WALNUT,200X1200,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,28,KAJARIA-0028,Tiles,Kajaria,,,ANDERS GRIS - G (RAZE),,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,27,KAJARIA-0027,Tiles,Kajaria,,,ANDERS SILVER - G (RAZE),,,Box,26.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,31,KAJARIA-0031,Tiles,Kajaria,,,ANTARCTICA BLANCO,,,Box,30.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,29,KAJARIA-0029,Tiles,Kajaria,,,ARNOLD CAFE,,,Box,46.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,30,KAJARIA-0030,Tiles,Kajaria,,,ARNOLD GRIS,,,Box,35.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,23,KAJARIA-0023,Tiles,Kajaria,,,ATHENA MARFIL-G,,,Box,35.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,51,KAJARIA-0051,Tiles,Kajaria,,,AUSTIN CREMA - CR,,,Box,1.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,64,KAJARIA-0064,Tiles,Kajaria,,,BANIYAN WALNUT - WOOD,200X1200,,Box,28.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,40,KAJARIA-0040,Tiles,Kajaria,,,BRECCIA GRIS,,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,41,KAJARIA-0041,Tiles,Kajaria,,,BRECCIA MARBLE - G,,,Box,36.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,42,KAJARIA-0042,Tiles,Kajaria,,,BRECCIA MARBLE - G,,,Box,11.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,5,KAJARIA-0005,Tiles,Kajaria,,,CAMREN MARFIL,,,Box,31.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,46,KAJARIA-0046,Tiles,Kajaria,,,CARRARA GRIS - G,,,Box,4.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,45,KAJARIA-0045,Tiles,Kajaria,,,CARRARA GRIS - G-3PC,,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,20,KAJARIA-0020,Tiles,Kajaria,,,CITADEL MARFIL-G,,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,34,KAJARIA-0034,Tiles,Kajaria,,,CREMA MARFIL - G,,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,48,KAJARIA-0048,Tiles,Kajaria,,,EMPERADER CAFE - HG,,,Box,54.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,49,KAJARIA-0049,Tiles,Kajaria,,,EMPERADER CAFE - HG,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,47,KAJARIA-0047,Tiles,Kajaria,,,EMPERADER GOLD,,,Box,8.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,6,KAJARIA-0006,Tiles,Kajaria,,,EON MARFIL,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,15,KAJARIA-0015,Tiles,Kajaria,,,FELIPE MARFIL,,,Box,10.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,21,KAJARIA-0021,Tiles,Kajaria,,,FOG AZUL- G,,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,60,KAJARIA-0060,Tiles,Kajaria,,,GIZA CEMENT,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,7,KAJARIA-0007,Tiles,Kajaria,,,GOLDEN BLACK MARBLE(A),,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,8,KAJARIA-0008,Tiles,Kajaria,,,GOLDEN BLACK MARBLE(B),,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,44,KAJARIA-0044,Tiles,Kajaria,,,IBEX MIST - G,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,9,KAJARIA-0009,Tiles,Kajaria,,,INDIGO SAPPHIRE,,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,10,KAJARIA-0010,Tiles,Kajaria,,,ITA CAFE - HG,,,Box,15.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,43,KAJARIA-0043,Tiles,Kajaria,,,JURASSIC GOLD,,,Box,62.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,2,KAJARIA-0002,Tiles,Kajaria,,,KAJARIA - NEW DEPOT,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,63,KAJARIA-0063,Tiles,Kajaria,,,KASHMIR WILLOW - WOOD,200X1200,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,36,KAJARIA-0036,Tiles,Kajaria,,,LAPIS SILVER MARBEL - G,,,Box,39.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,56,KAJARIA-0056,Tiles,Kajaria,,,MACARON GRIS -KALLAPU,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,57,KAJARIA-0057,Tiles,Kajaria,,,MACARON NERO,,,Box,1.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,58,KAJARIA-0058,Tiles,Kajaria,,,MACARON RUST,,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,59,KAJARIA-0059,Tiles,Kajaria,,,MACARON RUST,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,3,KAJARIA-0003,Tiles,Kajaria,,,MERRBELL CREMA-6X4,,,Box,5.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,37,KAJARIA-0037,Tiles,Kajaria,,,MIGUEL BEIGE,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,11,KAJARIA-0011,Tiles,Kajaria,,,MIGUEL BROWN,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,38,KAJARIA-0038,Tiles,Kajaria,,,MIGUEL BROWN,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,39,KAJARIA-0039,Tiles,Kajaria,,,MIGUEL BROWN,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,33,KAJARIA-0033,Tiles,Kajaria,,,MILAN BEIGE - G,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,12,KAJARIA-0012,Tiles,Kajaria,,,OLIVER CREMA - KALLAPU,,,Box,45.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,55,KAJARIA-0055,Tiles,Kajaria,,,OTTAWA COTTO,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,14,KAJARIA-0014,Tiles,Kajaria,,,PELLY GOLD-HG,,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,18,KAJARIA-0018,Tiles,Kajaria,,,Project Series,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,22,KAJARIA-0022,Tiles,Kajaria,,,ROMA GRIS-G,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,19,KAJARIA-0019,Tiles,Kajaria,,,ROMA SILVER,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,25,KAJARIA-0025,Tiles,Kajaria,,,Regular Series,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,26,KAJARIA-0026,Tiles,Kajaria,,,TARO CREMA,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,13,KAJARIA-0013,Tiles,Kajaria,,,TRIANA CREMA,,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,50,KAJARIA-0050,Tiles,Kajaria,,,VIRGINIA AZUL - HG,,,Box,29.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
KAJARIA,52,KAJARIA-0052,Tiles,Kajaria,,,WENGE WALNUT,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,23,NITCO-0023,Tiles,Nitco,NITCO,,463,400X400,,Box,463.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,3,NITCO-0003,Tiles,Nitco,NITCO,,CHROMA BLOCKS,,,Box,13.0,6,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,6,NITCO-0006,Tiles,Nitco,NITCO,,CIRCA RED,400X400,,Box,64.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,7,NITCO-0007,Tiles,Nitco,NITCO,,COTTO ALICE,400X400,,Box,43.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,8,NITCO-0008,Tiles,Nitco,NITCO,,COTTO ALICE DECOR,400X400,,Box,17.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,11,NITCO-0011,Tiles,Nitco,NITCO,,CROSS STONE BEIGE,400X400,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,10,NITCO-0010,Tiles,Nitco,NITCO,,CROSS STONE BEIGE-MOGERU,400X400,,Box,3.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,9,NITCO-0009,Tiles,Nitco,NITCO,,CROSS STONE LIGHT GREY,400X400,,Box,48.0,3,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,2,NITCO-0002,Tiles,Nitco,NITCO,,CUBIX AZUL,,,Box,1.0,5,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,5,NITCO-0005,Tiles,Nitco,NITCO,,NITCO-400X400-16X16,400X400,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,12,NITCO-0012,Tiles,Nitco,NITCO,,REVEN,400X400,,Box,32.0,4,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,21,NITCO-0021,Tiles,Nitco,NITCO,,ROSETTE -MOGERU (RET),400X400,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,18,NITCO-0018,Tiles,Nitco,NITCO,,ROSETTE BORDER,400X400,,Box,19.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,17,NITCO-0017,Tiles,Nitco,NITCO,,ROSETTE BORDER-MOGERU,400X400,,Box,21.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,19,NITCO-0019,Tiles,Nitco,NITCO,,ROSETTE BORDER-MOGERU (RET),400X400,,Box,40.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,20,NITCO-0020,Tiles,Nitco,NITCO,,ROSETTE BORDER-MOGERU (RET),400X400,,Box,22.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,16,NITCO-0016,Tiles,Nitco,NITCO,,ROSETTE CORNER-MOGERU,400X400,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,15,NITCO-0015,Tiles,Nitco,NITCO,,SMUDGE TERACOTTA,400X400,,Box,134.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,13,NITCO-0013,Tiles,Nitco,NITCO,,SMUDGE TERACOTTA DECOR,400X400,,Box,50.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
NITCO,14,NITCO-0014,Tiles,Nitco,NITCO,,SMUDGE TERACOTTA DECOR-MOGERU,400X400,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
